City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
362,Bekhteyevka,RU,2021-08-05 19:51:35,50.8072,37.2085,74.3,54,99,7.65,light rain
363,San Patricio,US,2021-08-05 19:51:36,28.017,-97.5169,85.87,52,100,6.55,overcast clouds
364,Manggar,ID,2021-08-05 19:51:36,-2.8833,108.2667,81.23,81,100,10.45,overcast clouds
365,Katherine,AU,2021-08-05 19:51:36,-14.4667,132.2667,55.72,35,100,5.75,overcast clouds
366,Steinbach,DE,2021-08-05 19:51:37,50.1667,8.5667,67.1,82,40,4.61,light rain
367,Taltal,CL,2021-08-05 19:51:37,-25.4,-70.4833,64.44,59,3,6.17,clear sky
368,Arica,CL,2021-08-05 19:50:54,-18.475,-70.3042,71.15,77,90,10.36,overcast clouds
369,Igrim,RU,2021-08-05 19:51:37,63.1906,64.4162,64.35,95,100,7.54,light rain
370,Tiznit,MA,2021-08-05 19:51:37,29.5833,-9.5,71.96,70,3,3.36,clear sky
371,Moree,AU,2021-08-05 19:51:38,-29.4667,149.85,37.42,100,1,5.75,clear sky
372,Maniitsoq,GL,2021-08-05 19:51:38,65.4167,-52.9,44.33,96,100,31.36,moderate rain
373,Vila Do Maio,CV,2021-08-05 19:51:38,15.1333,-23.2167,81.39,86,100,5.64,overcast clouds
374,Trairi,BR,2021-08-05 19:51:38,-3.2778,-39.2689,81.54,67,95,13.67,overcast clouds
375,Alofi,NU,2021-08-05 19:51:39,-19.0595,-169.9187,64.29,94,82,1.14,broken clouds
376,Souillac,MU,2021-08-05 19:49:04,-20.5167,57.5167,70.18,68,40,11.5,scattered clouds
377,Port Lincoln,AU,2021-08-05 19:51:39,-34.7333,135.8667,54.91,73,100,7.61,overcast clouds
378,Puro,PH,2021-08-05 19:51:40,12.4841,123.3827,82.2,77,61,16.53,broken clouds
379,Harper,LR,2021-08-05 19:51:40,4.375,-7.7169,75.94,83,94,9.42,overcast clouds
380,Morondava,MG,2021-08-05 19:51:40,-20.2833,44.2833,73.31,80,33,9.86,scattered clouds
381,Necochea,AR,2021-08-05 19:51:40,-38.5473,-58.7368,64.04,53,0,15.64,clear sky
382,Finschhafen,PG,2021-08-05 19:51:41,-6.6024,147.8681,76.73,89,100,9.37,moderate rain
383,Umm Lajj,SA,2021-08-05 19:51:41,25.0213,37.2685,91.04,55,0,2.1,clear sky
384,Saint-Joseph,RE,2021-08-05 19:51:41,-21.3667,55.6167,66.56,77,19,11.9,few clouds
385,Shimoda,JP,2021-08-05 19:51:32,34.6667,138.95,78.15,88,44,10.27,scattered clouds
386,San Carlos Del Zulia,VE,2021-08-05 19:51:42,9.0,-71.9135,95.85,41,3,9.82,clear sky
387,Gravdal,NO,2021-08-05 19:51:42,68.1214,13.5031,53.28,94,100,10.63,overcast clouds
388,Olafsvik,IS,2021-08-05 19:51:42,64.8945,-23.7142,56.14,80,20,5.59,few clouds
389,Mar Del Plata,AR,2021-08-05 19:49:50,-38.0023,-57.5575,57.09,29,90,7.0,overcast clouds
390,Whitehorse,CA,2021-08-05 19:51:43,60.7161,-135.0538,66.97,68,75,4.0,light rain
391,San Alberto,CO,2021-08-05 19:51:43,7.7611,-73.3922,89.89,65,48,3.38,scattered clouds
392,Port-Gentil,GA,2021-08-05 19:51:43,-0.7193,8.7815,78.76,78,90,11.5,overcast clouds
393,Vung Tau,VN,2021-08-05 19:51:43,10.346,107.0843,80.55,84,82,15.48,broken clouds
394,Ghanzi,BW,2021-08-05 19:51:44,-21.5667,21.7833,61.27,30,0,6.98,clear sky
395,Pangnirtung,CA,2021-08-05 19:51:44,66.1451,-65.7125,46.4,76,75,12.66,broken clouds
396,Northam,GB,2021-08-05 19:51:44,51.0333,-4.2167,63.39,95,35,15.9,scattered clouds
397,Pilot Butte,CA,2021-08-05 19:51:45,50.4668,-104.4178,76.73,49,20,3.44,smoke
398,Yerofey Pavlovich,RU,2021-08-05 19:51:45,53.9667,121.9667,56.16,98,100,1.61,overcast clouds
399,Elk City,US,2021-08-05 19:49:08,35.412,-99.4043,87.78,51,1,11.5,clear sky
400,Kamenka,RU,2021-08-05 19:51:45,51.3223,42.7678,68.0,48,72,6.78,broken clouds
401,Mayo,US,2021-08-05 19:48:51,38.8876,-76.5119,90.39,51,0,4.0,clear sky
402,Rio Gallegos,AR,2021-08-05 19:51:46,-51.6226,-69.2181,53.65,30,20,41.43,few clouds
403,Tilichiki,RU,2021-08-05 19:48:52,60.4667,166.1,46.58,87,100,18.66,light rain
404,Isiro,CD,2021-08-05 19:51:46,2.7739,27.616,67.75,98,89,2.06,light rain
405,Tazovskiy,RU,2021-08-05 19:51:46,67.4667,78.7,59.72,77,5,6.55,clear sky
406,Matamoros,MX,2021-08-05 19:51:47,25.5333,-103.25,83.1,55,100,13.65,overcast clouds
407,Cap Malheureux,MU,2021-08-05 19:51:47,-19.9842,57.6142,70.29,66,62,7.0,broken clouds
408,Kulhudhuffushi,MV,2021-08-05 19:51:47,6.6221,73.07,81.64,80,95,13.02,overcast clouds
409,Mae Sai,TH,2021-08-05 19:51:48,20.4335,99.8762,76.44,99,100,0.89,overcast clouds
410,Derzhavinsk,KZ,2021-08-05 19:51:48,51.1,66.3167,73.98,45,76,8.72,broken clouds
411,Yekaterinovka,RU,2021-08-05 19:51:48,52.0508,44.3451,64.49,55,100,6.89,overcast clouds
412,Jalingo,NG,2021-08-05 19:51:49,8.8833,11.3667,74.37,90,100,4.12,overcast clouds
413,Floro,NO,2021-08-05 19:51:49,61.5996,5.0328,66.9,67,100,0.0,overcast clouds
414,Severo-Yeniseyskiy,RU,2021-08-05 19:51:49,60.3725,93.0408,54.55,70,5,2.84,clear sky
415,Zyryanka,RU,2021-08-05 19:51:49,65.75,150.85,42.55,86,100,12.84,overcast clouds
416,Panzhihua,CN,2021-08-05 19:51:50,26.5851,101.7128,70.05,87,100,0.43,overcast clouds
417,Upata,VE,2021-08-05 19:51:50,8.0086,-62.3989,79.43,79,35,2.62,scattered clouds
418,Japura,ID,2021-08-05 19:51:50,-0.3167,102.35,75.24,91,100,2.73,overcast clouds
419,Bud,US,2021-08-05 19:51:51,39.447,-86.1758,84.92,51,35,3.58,scattered clouds
420,West Bay,KY,2021-08-05 19:51:51,19.3667,-81.4167,90.05,70,20,9.22,few clouds
421,Makinsk,KZ,2021-08-05 19:51:51,52.6292,70.4169,53.85,59,4,4.03,clear sky
422,Sechura,PE,2021-08-05 19:51:51,-5.5569,-80.8222,78.08,55,7,13.94,clear sky
423,Segamat,MY,2021-08-05 19:51:52,2.5148,102.8158,76.82,88,93,3.71,overcast clouds
424,Etchoropo,MX,2021-08-05 19:51:52,26.7667,-109.6667,95.41,49,3,11.88,clear sky
425,Kisangani,CD,2021-08-05 19:51:52,0.5167,25.2,74.03,80,12,2.04,light rain
426,Kieta,PG,2021-08-05 19:51:53,-6.2167,155.6333,78.13,85,99,8.72,overcast clouds
427,Umm Kaddadah,SD,2021-08-05 19:51:53,13.6017,26.6876,90.14,40,3,16.28,clear sky
428,Naranjal,EC,2021-08-05 19:51:53,-2.6667,-79.6167,84.0,57,20,6.8,few clouds
429,Itarema,BR,2021-08-05 19:51:53,-2.9248,-39.9167,81.88,66,54,15.57,broken clouds
430,Karaton,ID,2021-08-05 19:51:54,-6.3424,106.1045,75.33,93,80,1.7,broken clouds
431,Chuhar Kana,PK,2021-08-05 19:51:54,31.75,73.8,86.11,55,96,6.89,overcast clouds
432,Quatre Cocos,MU,2021-08-05 19:51:12,-20.2078,57.7625,69.91,70,90,14.25,overcast clouds
433,Krasnoselkup,RU,2021-08-05 19:50:51,65.7,82.4667,62.8,74,8,9.71,clear sky
434,San Andres,CO,2021-08-05 19:48:23,12.5847,-81.7006,87.82,70,40,11.5,scattered clouds
435,Alta Floresta,BR,2021-08-05 19:51:55,-9.8756,-56.0861,94.82,20,0,4.61,clear sky
436,Biltine,TD,2021-08-05 19:51:55,14.5333,20.9167,82.2,63,100,17.43,overcast clouds
437,Nikki,BJ,2021-08-05 19:51:55,9.9401,3.2108,70.97,95,98,7.09,overcast clouds
438,Verkhnevilyuysk,RU,2021-08-05 19:51:55,63.4453,120.3167,51.21,56,0,5.35,clear sky
439,Vao,NC,2021-08-05 19:48:30,-22.6667,167.4833,67.19,59,76,18.7,broken clouds
440,Shalu,CN,2021-08-05 19:51:56,28.4504,89.5985,47.16,73,100,6.38,overcast clouds
441,North Bend,US,2021-08-05 19:51:56,43.4065,-124.2243,60.85,100,90,5.75,fog
442,Grand Baie,MU,2021-08-05 19:51:56,-20.0182,57.5802,70.27,66,48,7.0,scattered clouds
443,Aksay,RU,2021-08-05 19:51:57,47.26,39.87,81.36,44,99,5.99,moderate rain
444,Ola,RU,2021-08-05 19:51:57,59.5833,151.2833,49.33,61,100,11.56,overcast clouds
445,Dunedin,NZ,2021-08-05 19:51:57,-45.8742,170.5036,47.8,91,62,1.01,broken clouds
446,Manoel Urbano,BR,2021-08-05 19:51:58,-8.8389,-69.2597,96.12,23,4,1.25,clear sky
447,Ler,SS,2021-08-05 19:51:58,8.3018,30.1418,73.17,87,4,4.36,clear sky
448,Dingle,PH,2021-08-05 19:51:58,10.9995,122.6711,76.89,87,100,6.93,overcast clouds
449,Awbari,LY,2021-08-05 19:51:58,26.5921,12.7805,93.78,11,0,5.53,clear sky
450,Sur,OM,2021-08-05 19:51:59,22.5667,59.5289,92.89,47,24,10.31,few clouds
451,Avallon,FR,2021-08-05 19:51:59,47.4833,3.9,63.54,77,100,6.78,overcast clouds
452,Tungor,RU,2021-08-05 19:51:59,53.3808,142.9564,54.05,88,100,13.44,overcast clouds
453,Marataizes,BR,2021-08-05 19:51:59,-21.0433,-40.8244,69.33,78,96,7.18,overcast clouds
454,Shatalovo,RU,2021-08-05 19:52:00,54.334,32.4465,61.14,85,97,2.75,overcast clouds
455,Zhicheng,CN,2021-08-05 19:52:00,30.2956,111.5047,78.57,89,9,3.69,light rain
456,Angoram,PG,2021-08-05 19:52:00,-4.0625,144.0661,73.9,98,70,1.9,broken clouds
457,Galich,RU,2021-08-05 19:52:01,58.3797,42.3475,55.58,67,99,4.99,overcast clouds
458,Palencia,ES,2021-08-05 19:52:01,42.4167,-4.5,76.8,36,2,8.23,clear sky
459,Taoudenni,ML,2021-08-05 19:52:01,22.6783,-3.9836,109.09,9,5,9.89,clear sky
460,Callaway,US,2021-08-05 19:52:02,30.153,-85.5699,89.19,70,75,8.01,broken clouds
461,Byron Bay,AU,2021-08-05 19:49:07,-28.65,153.6167,48.87,74,49,6.29,scattered clouds
462,Bairiki,KI,2021-08-05 19:51:43,1.3292,172.9752,80.6,69,20,9.22,few clouds
463,Rach Gia,VN,2021-08-05 19:52:02,10.0167,105.0833,78.75,82,100,14.9,overcast clouds
464,Saiha,IN,2021-08-05 19:52:03,22.4833,92.9667,70.72,99,100,1.68,overcast clouds
465,Akyab,MM,2021-08-05 19:52:03,20.15,92.9,80.29,86,100,9.46,light rain
466,Sioux Lookout,CA,2021-08-05 19:52:03,50.1001,-91.917,66.27,94,90,3.44,thunderstorm with rain
467,Nagornyy,RU,2021-08-05 19:52:03,52.7959,83.5498,61.95,88,100,6.53,light rain
468,Terme,TR,2021-08-05 19:52:04,41.2092,36.9739,73.92,80,0,4.7,clear sky
469,Aksarka,RU,2021-08-05 19:52:04,66.5606,67.7975,62.08,77,91,7.83,overcast clouds
470,Thinadhoo,MV,2021-08-05 19:52:04,0.5333,72.9333,80.38,79,100,5.88,heavy intensity rain
471,Ayna,PE,2021-08-05 19:52:05,-12.65,-73.9167,81.1,42,10,5.55,clear sky
472,Kauhajoki,FI,2021-08-05 19:52:05,62.4333,22.1833,55.65,70,8,3.44,clear sky
473,Crotone,IT,2021-08-05 19:52:05,39.0851,17.1178,71.92,46,97,12.71,overcast clouds
474,Fortuna,US,2021-08-05 19:49:04,40.5982,-124.1573,65.93,69,75,3.0,broken clouds
475,Manaure,CO,2021-08-05 19:52:06,11.7751,-72.4445,91.78,45,5,17.98,clear sky
476,Buala,SB,2021-08-05 19:52:06,-8.145,159.5921,78.6,81,93,8.43,light rain
477,Port Hawkesbury,CA,2021-08-05 19:52:06,45.6169,-61.3485,75.58,99,90,8.05,mist
478,Ahar,IR,2021-08-05 19:52:07,38.4774,47.0699,71.73,34,0,3.6,clear sky
479,Tabou,CI,2021-08-05 19:51:31,4.423,-7.3528,75.83,85,48,8.75,light rain
480,Koslan,RU,2021-08-05 19:52:07,63.4564,48.8989,47.48,89,27,4.63,scattered clouds
481,Babati,TZ,2021-08-05 19:52:07,-4.2167,35.75,60.73,73,13,3.44,few clouds
482,San Quintin,MX,2021-08-05 19:52:07,30.4833,-115.95,74.39,70,7,11.88,clear sky
483,Kristiansund,NO,2021-08-05 19:52:08,63.1115,7.732,64.45,63,75,5.75,broken clouds
484,Lakselv,NO,2021-08-05 19:52:08,70.0513,24.9718,55.22,87,0,3.44,clear sky
485,Paysandu,UY,2021-08-05 19:52:03,-32.3214,-58.0756,67.6,62,44,8.34,scattered clouds
486,Tanout,NE,2021-08-05 19:52:08,14.9709,8.8879,92.39,35,76,10.78,broken clouds
487,Ambunti,PG,2021-08-05 19:48:15,-4.2365,142.8448,71.76,99,38,1.23,scattered clouds
488,Komsomolskiy,UZ,2021-08-05 19:48:52,40.4272,71.7189,81.32,28,32,6.91,scattered clouds
489,Warri,NG,2021-08-05 19:52:09,5.5167,5.75,74.66,90,25,4.74,scattered clouds
490,Sosnovo-Ozerskoye,RU,2021-08-05 19:52:09,52.5249,111.5418,51.21,89,8,6.58,clear sky
491,Tunja,CO,2021-08-05 19:52:09,5.5353,-73.3678,55.02,78,77,5.86,broken clouds
492,Atyrau,KZ,2021-08-05 19:51:02,47.1167,51.8833,86.02,32,0,17.9,clear sky
493,Binga,ZW,2021-08-05 19:52:10,-17.6203,27.3414,62.82,42,0,0.83,clear sky
494,Naryan-Mar,RU,2021-08-05 19:52:10,67.6713,53.087,53.44,84,100,5.21,overcast clouds
495,Tottori,JP,2021-08-05 19:49:19,35.5,134.2333,78.67,71,0,5.79,clear sky
496,Burnie,AU,2021-08-05 19:51:03,-41.0667,145.9167,49.91,79,94,16.06,overcast clouds
497,Contamana,PE,2021-08-05 19:52:11,-7.3333,-75.0167,93.94,23,3,4.12,clear sky
498,Hay River,CA,2021-08-05 19:52:11,60.8156,-115.7999,58.96,72,75,10.36,broken clouds
499,Lodja,CD,2021-08-05 19:52:11,-3.4833,23.4333,78.21,40,33,1.54,scattered clouds
500,Camrose,CA,2021-08-05 19:52:11,53.0168,-112.8353,86.58,18,29,8.7,scattered clouds
501,Wilmington,US,2021-08-05 19:51:31,34.2257,-77.9447,82.31,74,75,5.75,broken clouds
502,Comodoro Rivadavia,AR,2021-08-05 19:50:03,-45.8667,-67.5,67.86,30,0,12.66,clear sky
503,Carupano,VE,2021-08-05 19:52:12,10.6678,-63.2585,84.78,69,5,10.71,clear sky
504,Vila Franca Do Campo,PT,2021-08-05 19:51:32,37.7167,-25.4333,73.81,76,0,8.12,clear sky
505,Olenegorsk,RU,2021-08-05 19:52:12,68.15,33.3,52.97,77,100,5.26,overcast clouds
506,Mehamn,NO,2021-08-05 19:52:13,71.0357,27.8492,53.55,82,75,5.75,broken clouds
507,Tubuala,PA,2021-08-05 19:52:13,9.5167,-79.0333,85.33,74,82,7.0,broken clouds
508,Kerema,PG,2021-08-05 19:52:13,-7.9631,145.7785,75.06,91,100,9.08,overcast clouds
509,Bayonet Point,US,2021-08-05 19:52:13,28.3267,-82.6834,85.44,66,78,20.22,moderate rain
510,Kathmandu,NP,2021-08-05 19:49:23,27.7167,85.3167,73.62,88,75,0.0,broken clouds
511,Omsukchan,RU,2021-08-05 19:52:14,62.5333,155.8,37.22,99,100,8.32,moderate rain
512,Pendleton,US,2021-08-05 19:52:14,45.6721,-118.7886,92.61,31,1,3.0,clear sky
513,Ahuimanu,US,2021-08-05 19:51:22,21.4447,-157.8378,82.11,67,90,11.5,overcast clouds
514,Sokoni,TZ,2021-08-05 19:52:14,-6.4333,39.55,76.86,79,44,10.69,scattered clouds
515,Muri,IN,2021-08-05 19:52:15,23.3667,85.8667,79.83,87,23,4.47,few clouds
516,Sabla,NG,2021-08-05 19:52:15,12.7525,4.7077,81.05,70,98,10.94,overcast clouds
517,Iquitos,PE,2021-08-05 19:50:41,-3.7481,-73.2472,91.44,43,40,9.22,scattered clouds
518,Zeya,RU,2021-08-05 19:52:16,53.75,127.2667,57.6,98,100,4.7,overcast clouds
519,La Rioja,ES,2021-08-05 19:52:16,42.25,-2.5,71.38,61,2,4.32,clear sky
520,Imbituba,BR,2021-08-05 19:52:16,-28.24,-48.6703,68.83,91,98,8.21,overcast clouds
521,Mbandaka,CD,2021-08-05 19:52:16,0.0487,18.2603,80.49,43,89,0.27,overcast clouds
522,Meadow Lake,US,2021-08-05 19:52:17,34.8014,-106.5436,90.37,24,0,6.85,clear sky
523,Mecca,SA,2021-08-05 19:52:17,21.4267,39.8261,93.45,31,30,3.91,scattered clouds
524,Balmedie,GB,2021-08-05 19:52:17,57.2505,-2.0616,60.3,94,90,9.22,overcast clouds
525,Calvinia,ZA,2021-08-05 19:52:17,-31.4707,19.776,49.21,48,0,1.79,clear sky
526,Korcula,HR,2021-08-05 19:52:18,42.9622,17.1369,77.56,65,100,6.6,overcast clouds
527,Kirakira,SB,2021-08-05 19:52:18,-10.4544,161.9205,73.15,77,8,5.73,clear sky
528,Vanimo,PG,2021-08-05 19:49:22,-2.6741,141.3028,76.03,88,14,5.68,few clouds
529,Balkanabat,TM,2021-08-05 19:52:18,39.5108,54.3671,91.47,27,0,7.14,clear sky
530,Naze,JP,2021-08-05 19:52:19,28.3667,129.4833,77.79,91,99,27.67,overcast clouds
531,Bredy,RU,2021-08-05 19:52:19,52.4153,60.3411,73.09,55,87,14.56,overcast clouds
532,Axim,GH,2021-08-05 19:52:19,4.8699,-2.2405,76.82,83,98,8.32,overcast clouds
533,Port Hardy,CA,2021-08-05 19:52:19,50.6996,-127.4199,60.98,88,90,12.66,light rain
534,Honiara,SB,2021-08-05 19:52:20,-9.4333,159.95,73.72,82,53,5.01,broken clouds
535,Maragogi,BR,2021-08-05 19:52:20,-9.0122,-35.2225,74.05,84,26,11.77,scattered clouds
536,Yulara,AU,2021-08-05 19:52:20,-25.2406,130.9889,42.64,61,0,6.91,clear sky
537,Le Mars,US,2021-08-05 19:52:21,42.7942,-96.1656,86.72,61,40,4.61,scattered clouds
538,Pareora,NZ,2021-08-05 19:49:29,-44.4871,171.2132,43.18,96,100,4.92,overcast clouds
539,Kem,RU,2021-08-05 19:52:21,64.9555,34.5793,53.01,79,100,5.21,overcast clouds
540,Shelburne,CA,2021-08-05 19:52:21,44.0787,-80.2041,84.06,34,1,7.85,clear sky
541,Alekseyevka,RU,2021-08-05 19:52:22,50.6309,38.6903,71.01,47,48,3.69,scattered clouds
542,Taicheng,CN,2021-08-05 19:52:22,38.731,113.228,62.35,63,0,3.6,clear sky
543,Chara,RU,2021-08-05 19:52:22,56.9064,118.2631,56.35,96,100,1.77,moderate rain
